Sr,latency
55626,0.000000035
55627,0.000000035
55628,0.000000035
55629,0.000000037
55630,0.000000035
55631,0.000000035
55632,0.000000036
55633,0.000000035
55634,0.000000036
55635,0.000000036
55636,0.000000035
55637,0.000000035
55638,0.000000034
55639,0.000000035
55640,0.000000037
55641,0.000000035
55642,0.000000037
55643,0.000000035
55644,0.000000035
55645,0.000000036
55646,0.000000035
55647,0.000000036
55648,0.000000035
55649,0.000000034
55650,0.000000036
55651,0.000000035
55652,0.000000035
55653,0.000000036
55654,0.000000037
55655,0.000000034
55656,0.000000036
55657,0.000000035
55658,0.000000036
55659,0.000000037
55660,0.000000036
55661,0.000000036
55662,0.000000038
55663,0.000000036
55664,0.000000035
55665,0.000000037
55666,0.000000036
55667,0.000000036
55668,0.000000036
55669,0.000000036
55670,0.000000035
55671,0.000000035
55672,0.000000036
55673,0.000000035
55674,0.000000035
55675,0.000000035
55676,0.000000037
55677,0.000000035
55678,0.000000035
55679,0.000000035
55680,0.000000036
55681,0.000000035
55682,0.000000035
55683,0.000000036
55684,0.000000037
55685,0.000000035
55686,0.000000036
55687,0.000000036
55688,0.000000036
55689,0.000000034
55690,0.000000036
55691,0.000000036
55692,0.000000036
55693,0.000000036
55694,0.000000036
55695,0.000000037
55696,0.000000036
55697,0.000000035
55698,0.000000035
55699,0.000000035
55700,0.000000036
55701,0.000000035
55702,0.000000035
55703,0.000000035
55704,0.000000036
55705,0.000000036
55706,0.000000037
55707,0.000000036
55708,0.000000036
55709,0.000000037
55710,0.000000034
55711,0.000000035
55712,0.000000035
55713,0.000000035
55714,0.000000036
55715,0.000000035
55716,0.000000035
55717,0.000000037
55718,0.000000036
55719,0.000000036
55720,0.000000036
55721,0.000000033
55722,0.000000036
55723,0.000000035
55724,0.000000036
55725,0.000000037
55726,0.000000036
55727,0.000000036
55728,0.000000035
55729,0.000000036
55730,0.000000035
55731,0.000000036
55732,0.000000037
55733,0.000000036
55734,0.000000037
55735,0.000000034
55736,0.000000034
55737,0.000000035
55738,0.000000037
55739,0.000000036
55740,0.000000036
55741,0.000000037
55742,0.000000034
55743,0.000000035
55744,0.000000035
55745,0.000000035
55746,0.000000035
55747,0.000000035
55748,0.000000035
55749,0.000000037
55750,0.000000036
55751,0.000000036
55752,0.000000036
55753,0.000000034
55754,0.000000035
55755,0.000000035
55756,0.000000034
55757,0.000000037
55758,0.000000035
55759,0.000000036
55760,0.000000036
55761,0.000000035
55762,0.000000034
55763,0.000000036
55764,0.000000036
55765,0.000000037
55766,0.000000036
55767,0.000000035
55768,0.000000036
55769,0.000000034
55770,0.000000035
55771,0.000000036
55772,0.000000036
55773,0.000000035
55774,0.000000034
55775,0.000000036
55776,0.000000035
55777,0.000000035
55778,0.000000035
55779,0.000000036
55780,0.000000035
55781,0.000000035
55782,0.000000035
55783,0.000000035
55784,0.000000035
55785,0.000000033
55786,0.000000036
55787,0.000000035
55788,0.000000036
55789,0.000000036
55790,0.000000036
55791,0.000000035
55792,0.000000035
55793,0.000000036
55794,0.000000035
55795,0.000000035
55796,0.000000036
55797,0.000000035
55798,0.000000035
55799,0.000000037
55800,0.000000035
55801,0.000000034
55802,0.000000036
55803,0.000000035
55804,0.000000036
55805,0.000000036
55806,0.000000035
55807,0.000000036
55808,0.000000067
55809,0.000000036
55810,0.000000035
55811,0.000000036
55812,0.000000037
55813,0.000000034
55814,0.000000036
55815,0.000000035
55816,0.000000035
55817,0.000000035
55818,0.000000035
55819,0.000000035
55820,0.000000036
55821,0.000000035
55822,0.000000036
55823,0.000000037
55824,0.000000035
55825,0.000000036
55826,0.000000035
55827,0.000000036
55828,0.000000036
55829,0.000000035
55830,0.000000036
55831,0.000000034
55832,0.000000036
55833,0.000000034
55834,0.000000035
55835,0.000000036
55836,0.000000035
55837,0.000000036
55838,0.000000034
55839,0.000000037
55840,0.000000035
55841,0.000000036
55842,0.000000035
55843,0.000000035
55844,0.000000036
55845,0.000000035
55846,0.000000036
55847,0.000000035
55848,0.000000035
55849,0.000000035
55850,0.000000035
55851,0.000000035
55852,0.000000035
55853,0.000000036
55854,0.000000036
55855,0.000000035
55856,0.000000035
55857,0.000000035
55858,0.000000036
55859,0.000000037
55860,0.000000035
55861,0.000000036
55862,0.000000034
55863,0.000000036
55864,0.000000036
55865,0.000000035
55866,0.000000035
55867,0.000000036
55868,0.000000035
55869,0.000000036
55870,0.000000035
55871,0.000000036
55872,0.000000035
55873,0.000000036
55874,0.000000035
55875,0.000000036
55876,0.000000035
55877,0.000000036
55878,0.000000036
55879,0.000000036
55880,0.000000035
55881,0.000000034
55882,0.000000035
55883,0.000000035
55884,0.000000035
55885,0.000000035
55886,0.000000036
55887,0.000000035
55888,0.000000036
55889,0.000000036
55890,0.000000036
55891,0.000000035
55892,0.000000036
55893,0.000000035
55894,0.000000036
55895,0.000000035
55896,0.000000035
55897,0.000000035
55898,0.000000036
55899,0.000000035
55900,0.000000036
55901,0.000000036
55902,0.000000036
55903,0.000000035
55904,0.000000036
55905,0.000000035
55906,0.000000036
55907,0.000000036
55908,0.000000035
55909,0.000000036
55910,0.000000250
55911,0.000000035
55912,0.000000035
55913,0.000000035
55914,0.000000035
55915,0.000000035
55916,0.000000036
55917,0.000000037
55918,0.000000035
55919,0.000000036
55920,0.000000035
55921,0.000000036
55922,0.000000035
55923,0.000000036
55924,0.000000035
55925,0.000000035
55926,0.000000035
55927,0.000000035
55928,0.000000036
55929,0.000000034
55930,0.000000035
55931,0.000000036
55932,0.000000036
55933,0.000000036
55934,0.000000035
55935,0.000000035
55936,0.000000035
55937,0.000000035
55938,0.000000035
55939,0.000000035
55940,0.000000035
55941,0.000000036
55942,0.000000035
55943,0.000000035
55944,0.000000035
55945,0.000000034
55946,0.000000035
55947,0.000000036
55948,0.000000035
55949,0.000000035
55950,0.000000035
55951,0.000000037
55952,0.000000035
55953,0.000000035
55954,0.000000036
55955,0.000000035
55956,0.000000035
55957,0.000000035
55958,0.000000037
55959,0.000000036
55960,0.000000036
55961,0.000000035
55962,0.000000034
55963,0.000000035
55964,0.000000035
55965,0.000000036
55966,0.000000036
55967,0.000000037
55968,0.000000036
55969,0.000000035
55970,0.000000035
55971,0.000000035
55972,0.000000035
55973,0.000000035
55974,0.000000036
55975,0.000000035
55976,0.000000035
55977,0.000000035
55978,0.000000036
55979,0.000000035
55980,0.000000035
55981,0.000000037
55982,0.000000035
55983,0.000000035
55984,0.000000036
55985,0.000000035
55986,0.000000034
55987,0.000000035
55988,0.000000037
55989,0.000000035
55990,0.000000035
55991,0.000000035
55992,0.000000036
55993,0.000000036
55994,0.000000036
55995,0.000000035
55996,0.000000036
55997,0.000000036
55998,0.000000035
55999,0.000000034
56000,0.000000036
56001,0.000000035
56002,0.000000035
56003,0.000000036
56004,0.000000036
56005,0.000000037
56006,0.000000035
56007,0.000000035
56008,0.000000035
56009,0.000000035
56010,0.000000035
56011,0.000000035
56012,0.000000035
56013,0.000000037
56014,0.000000034
56015,0.000000035
56016,0.000000035
56017,0.000000034
56018,0.000000035
56019,0.000000036
56020,0.000000036
56021,0.000000037
56022,0.000000035
56023,0.000000036
56024,0.000000035
56025,0.000000035
56026,0.000000037
56027,0.000000036
56028,0.000000035
56029,0.000000036
56030,0.000000035
56031,0.000000036
56032,0.000000035
56033,0.000000036
56034,0.000000035
56035,0.000000035
56036,0.000000035
56037,0.000000036
56038,0.000000035
56039,0.000000035
56040,0.000000035
56041,0.000000034
56042,0.000000035
56043,0.000000035
56044,0.000000035
56045,0.000000036
56046,0.000000037
56047,0.000000035
56048,0.000000034
56049,0.000000036
56050,0.000000036
56051,0.000000036
56052,0.000000036
56053,0.000000035
56054,0.000000035
56055,0.000000036
56056,0.000000035
56057,0.000000035
56058,0.000000035
56059,0.000000035
56060,0.000000037
56061,0.000000035
56062,0.000000037
56063,0.000000035
56064,0.000000035
56065,0.000000036
56066,0.000000035
56067,0.000000035
56068,0.000000034
56069,0.000000035
56070,0.000000035
56071,0.000000036
56072,0.000000037
56073,0.000000034
56074,0.000000035
56075,0.000000035
56076,0.000000035
56077,0.000000036
56078,0.000000034
56079,0.000000037
56080,0.000000035
56081,0.000000037
56082,0.000000036
56083,0.000000035
56084,0.000000035
56085,0.000000034
56086,0.000000034
56087,0.000000036
56088,0.000000035
56089,0.000000034
56090,0.000000036
56091,0.000000035
56092,0.000000036
56093,0.000000036
56094,0.000000035
56095,0.000000036
56096,0.000000035
56097,0.000000035
56098,0.000000035
56099,0.000000035
56100,0.000000035
56101,0.000000036
56102,0.000000036
56103,0.000000035
56104,0.000000037
56105,0.000000035
56106,0.000000035
56107,0.000000036
56108,0.000000036
56109,0.000000036
56110,0.000000036
56111,0.000000036
56112,0.000000035
56113,0.000000037
56114,0.000000036
56115,0.000000117
56116,0.000000036
56117,0.000000036
56118,0.000000035
56119,0.000000035
56120,0.000000036
56121,0.000000035
56122,0.000000037
56123,0.000000035
56124,0.000000038
56125,0.000000035
56126,0.000000035
56127,0.000000037
56128,0.000000035
56129,0.000000036
56130,0.000000036
56131,0.000000036
56132,0.000000036
56133,0.000000036
56134,0.000000036
56135,0.000000036
56136,0.000000035
56137,0.000000034
56138,0.000000035
56139,0.000000036
56140,0.000000035
56141,0.000000036
56142,0.000000035
56143,0.000000035
56144,0.000000035
56145,0.000000035
56146,0.000000035
56147,0.000000036
56148,0.000000036
56149,0.000000037
56150,0.000000036
56151,0.000000036
56152,0.000000036
56153,0.000000036
56154,0.000000035
56155,0.000000034
56156,0.000000035
56157,0.000000036
56158,0.000000035
56159,0.000000036
56160,0.000000036
56161,0.000000035
56162,0.000000036
56163,0.000000035
56164,0.000000036
56165,0.000000035
56166,0.000000035
56167,0.000000036
56168,0.000000036
56169,0.000000035
56170,0.000000035
56171,0.000000036
56172,0.000000035
56173,0.000000035
56174,0.000000036
56175,0.000000037
56176,0.000000036
56177,0.000000035
56178,0.000000035
56179,0.000000035
56180,0.000000035
56181,0.000000035
56182,0.000000035
56183,0.000000037
56184,0.000000037
56185,0.000000035
56186,0.000000035
56187,0.000000035
56188,0.000000035
56189,0.000000036
56190,0.000000036
56191,0.000000036
56192,0.000000036
56193,0.000000036
56194,0.000000036
56195,0.000000037
56196,0.000000034
56197,0.000000035
56198,0.000000035
56199,0.000000035
56200,0.000000035
56201,0.000000034
56202,0.000000035
56203,0.000000037
56204,0.000000036
56205,0.000000036
56206,0.000000035
56207,0.000000037
56208,0.000000036
56209,0.000000036
56210,0.000000035
56211,0.000000037
56212,0.000000036
56213,0.000000036
56214,0.000000034
56215,0.000000035
56216,0.000000036
56217,0.000000035
56218,0.000000035
56219,0.000000035
56220,0.000000035
56221,0.000000035
56222,0.000000035
56223,0.000000036
56224,0.000000035
56225,0.000000035
56226,0.000000035
56227,0.000000035
56228,0.000000035
56229,0.000000035
56230,0.000000036
56231,0.000000036
56232,0.000000035
56233,0.000000035
56234,0.000000035
56235,0.000000035
56236,0.000000035
56237,0.000000036
56238,0.000000036
56239,0.000000035
56240,0.000000035
56241,0.000000034
56242,0.000000035
56243,0.000000036
56244,0.000000035
56245,0.000000036
56246,0.000000036
56247,0.000000036
56248,0.000000034
56249,0.000000036
56250,0.000000035
56251,0.000000036
56252,0.000000037
56253,0.000000036
56254,0.000000036
56255,0.000000037
56256,0.000000035
56257,0.000000035
56258,0.000000035
56259,0.000000035
56260,0.000000037
56261,0.000000035
56262,0.000000035
56263,0.000000036
56264,0.000000035
56265,0.000000035
56266,0.000000035
56267,0.000000035
56268,0.000000034
56269,0.000000035
56270,0.000000034
56271,0.000000037
56272,0.000000035
56273,0.000000036
56274,0.000000035
56275,0.000000035
56276,0.000000037
56277,0.000000036
56278,0.000000036
56279,0.000000034
56280,0.000000034
56281,0.000000035
56282,0.000000036
56283,0.000000036
56284,0.000000036
56285,0.000000035
56286,0.000000036
56287,0.000000035
56288,0.000000035
56289,0.000000036
56290,0.000000036
56291,0.000000034
56292,0.000000036
56293,0.000000035
56294,0.000000036
56295,0.000000036
56296,0.000000036
56297,0.000000035
56298,0.000000035
56299,0.000000094
56300,0.000000041
56301,0.000000039
56302,0.000000039
56303,0.000000035
56304,0.000000037
56305,0.000000036
56306,0.000000037
56307,0.000000043
56308,0.000000044
56309,0.000000038
56310,0.000000043
56311,0.000000049
56312,0.000000037
56313,0.000000045
56314,0.000000041
56315,0.000000038
56316,0.000000044
56317,0.000000047
56318,0.000000046
56319,0.000000045
56320,0.000000044
56321,0.000000040
56322,0.000000045
56323,0.000000047
56324,0.000000044
56325,0.000000049
56326,0.000000047
56327,0.000000044
56328,0.000000044
56329,0.000000046
56330,0.000000043
56331,0.000000045
56332,0.000000043
56333,0.000000045
56334,0.000000039
56335,0.000000042
56336,0.000000046
56337,0.000000038
56338,0.000000037
56339,0.000000044
56340,0.000000047
56341,0.000000045
56342,0.000000045
56343,0.000000040
56344,0.000000047
56345,0.000000048
56346,0.000000047
56347,0.000000050
56348,0.000000044
56349,0.000000044
56350,0.000000036
56351,0.000000036
56352,0.000000043
56353,0.000000037
56354,0.000000042
56355,0.000000041
56356,0.000000042
56357,0.000000048
56358,0.000000043
56359,0.000000045
56360,0.000000110
56361,0.000000038
56362,0.000000220
56363,0.000000036
56364,0.000000039
56365,0.000000037
56366,0.000000037
56367,0.000000041
56368,0.000000037
56369,0.000000048
56370,0.000000049
56371,0.000000043
56372,0.000000044
56373,0.000000053
56374,0.000000052
56375,0.000000045
56376,0.000000048
56377,0.000000041
56378,0.000000035
56379,0.000000039
56380,0.000000042
56381,0.000000049
56382,0.000000043
56383,0.000000039
56384,0.000000038
56385,0.000000109
56386,0.000000043
56387,0.000000042
56388,0.000000037
56389,0.000000046
56390,0.000000042
56391,0.000000043
56392,0.000000041
56393,0.000000041
56394,0.000000044
56395,0.000000038
56396,0.000000041
56397,0.000000041
56398,0.000000039
56399,0.000000048
56400,0.000000042
56401,0.000000048
56402,0.000000046
56403,0.000000047
56404,0.000000051
56405,0.000000050
56406,0.000000043
56407,0.000000048
56408,0.000000046
56409,0.000000046
56410,0.000000048
56411,0.000000047
56412,0.000000040
56413,0.000000046
56414,0.000000047
56415,0.000000043
56416,0.000000040
56417,0.000000044
56418,0.000000040
56419,0.000000049
56420,0.000000049
56421,0.000000040
56422,0.000000231
56423,0.000000043
56424,0.000000046
56425,0.000000037
56426,0.000000046
56427,0.000000036
56428,0.000000039
56429,0.000000040
56430,0.000000036
56431,0.000000041
56432,0.000000036
56433,0.000000048
56434,0.000000036
56435,0.000000040
56436,0.000000045
56437,0.000000038
56438,0.000000037
56439,0.000000036
56440,0.000000161
56441,0.000000035
56442,0.000000036
56443,0.000000035
56444,0.000000035
56445,0.000000035
56446,0.000000036
56447,0.000000035
56448,0.000000036
56449,0.000000036
56450,0.000000035
56451,0.000000036
56452,0.000000035
56453,0.000000036
56454,0.000000035
56455,0.000000036
56456,0.000000034
56457,0.000000036
56458,0.000000036
56459,0.000000036
56460,0.000000036
56461,0.000000035
56462,0.000000036
56463,0.000000034
56464,0.000000036
56465,0.000000036
56466,0.000000035
56467,0.000000035
56468,0.000000036
56469,0.000000036
56470,0.000000034
56471,0.000000036
56472,0.000000036
56473,0.000000036
56474,0.000000035
56475,0.000000036
56476,0.000000036
56477,0.000000035
56478,0.000000036
56479,0.000000036
56480,0.000000036
56481,0.000000035
56482,0.000000035
56483,0.000000036
56484,0.000000035
56485,0.000000034
56486,0.000000036
56487,0.000000035
56488,0.000000036
56489,0.000000036
56490,0.000000035
56491,0.000000036
56492,0.000000036
56493,0.000000035
56494,0.000000035
56495,0.000000035
56496,0.000000035
56497,0.000000036
56498,0.000000035
56499,0.000000036
56500,0.000000037
56501,0.000000035
56502,0.000000036
56503,0.000000037
56504,0.000000035
56505,0.000000036
56506,0.000000036
56507,0.000000037
56508,0.000000036
56509,0.000000036
56510,0.000000035
56511,0.000000036
56512,0.000000035
56513,0.000000035
56514,0.000000035
56515,0.000000036
56516,0.000000035
56517,0.000000035
56518,0.000000035
56519,0.000000035
56520,0.000000035
56521,0.000000035
56522,0.000000036
56523,0.000000035
56524,0.000000034
56525,0.000000033
56526,0.000000036
56527,0.000000036
56528,0.000000035
56529,0.000000036
56530,0.000000035
56531,0.000000035
56532,0.000000035
56533,0.000000035
56534,0.000000036
56535,0.000000036
56536,0.000000036
56537,0.000000036
56538,0.000000036
56539,0.000000036
56540,0.000000037
56541,0.000000036
56542,0.000000037
56543,0.000000036
56544,0.000000037
56545,0.000000036
56546,0.000000034
56547,0.000000036
56548,0.000000035
56549,0.000000035
56550,0.000000035
56551,0.000000035
56552,0.000000036
56553,0.000000036
56554,0.000000035
56555,0.000000035
56556,0.000000037
56557,0.000000036
56558,0.000000035
56559,0.000000036
56560,0.000000035
56561,0.000000036
56562,0.000000035
56563,0.000000036
56564,0.000000035
56565,0.000000035
56566,0.000000035
56567,0.000000037
56568,0.000000036
56569,0.000000036
56570,0.000000035
56571,0.000000035
56572,0.000000036
56573,0.000000037
56574,0.000000037
56575,0.000000036
56576,0.000000036
56577,0.000000034
56578,0.000000035
56579,0.000000035
56580,0.000000035
56581,0.000000036
56582,0.000000036
56583,0.000000037
56584,0.000000035
56585,0.000000034
56586,0.000000036
56587,0.000000035
56588,0.000000036
56589,0.000000036
56590,0.000000036
56591,0.000000035
56592,0.000000037
56593,0.000000037
56594,0.000000036
56595,0.000000034
56596,0.000000035
56597,0.000000035
56598,0.000000036
56599,0.000000037
56600,0.000000036
56601,0.000000036
56602,0.000000034
56603,0.000000036
56604,0.000000036
56605,0.000000036
56606,0.000000035
56607,0.000000034
56608,0.000000036
56609,0.000000034
56610,0.000000035
56611,0.000000035
56612,0.000000037
56613,0.000000036
56614,0.000000035
56615,0.000000035
56616,0.000000037
56617,0.000000036
56618,0.000000035
56619,0.000000035
56620,0.000000036
56621,0.000000036
56622,0.000000036
56623,0.000000034
56624,0.000000036
56625,0.000000035
56626,0.000000036
56627,0.000000036
56628,0.000000037
56629,0.000000036
56630,0.000000035
56631,0.000000036
56632,0.000000035
56633,0.000000035
56634,0.000000036
56635,0.000000036
56636,0.000000036
56637,0.000000035
56638,0.000000037
56639,0.000000037
56640,0.000000035
56641,0.000000037
56642,0.000000036
56643,0.000000036
56644,0.000000035
56645,0.000000037
56646,0.000000035
56647,0.000000036
56648,0.000000037
56649,0.000000035
56650,0.000000035
56651,0.000000036
56652,0.000000035
56653,0.000000035
56654,0.000000036
56655,0.000000034
56656,0.000000036
56657,0.000000035
56658,0.000000035
56659,0.000000036
56660,0.000000035
56661,0.000000035
56662,0.000000037
56663,0.000000036
56664,0.000000035
56665,0.000000036
56666,0.000000034
56667,0.000000035
56668,0.000000035
56669,0.000000035
56670,0.000000036
56671,0.000000035
56672,0.000000036
56673,0.000000036
56674,0.000000035
56675,0.000000035
56676,0.000000035
56677,0.000000036
56678,0.000000036
56679,0.000000034
56680,0.000000036
56681,0.000000036
56682,0.000000036
56683,0.000000036
56684,0.000000036
56685,0.000000036
56686,0.000000034
56687,0.000000036
56688,0.000000035
56689,0.000000036
56690,0.000000036
56691,0.000000035
56692,0.000000036
56693,0.000000034
56694,0.000000036
56695,0.000000035
56696,0.000000035
56697,0.000000036
56698,0.000000035
56699,0.000000035
56700,0.000000036
56701,0.000000035
56702,0.000000035
56703,0.000000036
56704,0.000000035
56705,0.000000037
56706,0.000000035
56707,0.000000035
56708,0.000000035
56709,0.000000036
56710,0.000000036
56711,0.000000036
56712,0.000000036
56713,0.000000035
56714,0.000000035
56715,0.000000036
56716,0.000000035
56717,0.000000035
56718,0.000000036
56719,0.000000036
56720,0.000000035
56721,0.000000036
56722,0.000000035
56723,0.000000036
56724,0.000000036
56725,0.000000037
56726,0.000000035
56727,0.000000036
56728,0.000000035
56729,0.000000035
56730,0.000000032
56731,0.000000035
56732,0.000000036
56733,0.000000036
56734,0.000000035
56735,0.000000036
56736,0.000000035
56737,0.000000034
56738,0.000000036
56739,0.000000037
56740,0.000000035
56741,0.000000035
56742,0.000000035
56743,0.000000035
56744,0.000000035
56745,0.000000035
56746,0.000000037
56747,0.000000036
56748,0.000000036
56749,0.000000036
56750,0.000000035
56751,0.000000035
56752,0.000000035
56753,0.000000036
56754,0.000000036
56755,0.000000035
56756,0.000000036
56757,0.000000036
56758,0.000000035
56759,0.000000036
56760,0.000000036
56761,0.000000036
56762,0.000000035
56763,0.000000035
56764,0.000000037
56765,0.000000035
56766,0.000000035
56767,0.000000036
56768,0.000000035
56769,0.000000036
56770,0.000000035
56771,0.000000036
56772,0.000000036
56773,0.000000035
56774,0.000000035
56775,0.000000035
56776,0.000000036
56777,0.000000035
56778,0.000000035
56779,0.000000035
56780,0.000000034
56781,0.000000036
56782,0.000000035
56783,0.000000036
56784,0.000000036
56785,0.000000034
56786,0.000000035
56787,0.000000035
56788,0.000000036
56789,0.000000035
56790,0.000000037
56791,0.000000035
56792,0.000000035
56793,0.000000035
56794,0.000000035
56795,0.000000035
56796,0.000000035
56797,0.000000035
56798,0.000000035
56799,0.000000035
56800,0.000000035
56801,0.000000036
56802,0.000000035
56803,0.000000036
56804,0.000000036
56805,0.000000036
56806,0.000000035
56807,0.000000036
56808,0.000000036
56809,0.000000036
56810,0.000000035
56811,0.000000037
56812,0.000000035
56813,0.000000035
56814,0.000000035
56815,0.000000035
56816,0.000000035
56817,0.000000035
56818,0.000000036
56819,0.000000035
56820,0.000000035
56821,0.000000036
56822,0.000000035
56823,0.000000035
56824,0.000000036
56825,0.000000036
56826,0.000000036
56827,0.000000035
56828,0.000000036
56829,0.000000036
56830,0.000000035
56831,0.000000036
56832,0.000000045
56833,0.000000034
56834,0.000000035
56835,0.000000036
56836,0.000000035
56837,0.000000035
56838,0.000000036
56839,0.000000036
56840,0.000000036
56841,0.000000035
56842,0.000000036
56843,0.000000035
56844,0.000000035
56845,0.000000036
56846,0.000000034
56847,0.000000035
56848,0.000000036
56849,0.000000034
56850,0.000000036
56851,0.000000035
56852,0.000000036
56853,0.000000035
56854,0.000000035
56855,0.000000037
56856,0.000000036
56857,0.000000036
56858,0.000000035
56859,0.000000035
56860,0.000000035
56861,0.000000035
56862,0.000000037
56863,0.000000036
56864,0.000000036
56865,0.000000034
56866,0.000000035
56867,0.000000035
56868,0.000000035
56869,0.000000036
56870,0.000000035
56871,0.000000035
56872,0.000000035
56873,0.000000036
56874,0.000000035
56875,0.000000036
56876,0.000000036
56877,0.000000036
56878,0.000000035
56879,0.000000037
56880,0.000000035
56881,0.000000036
56882,0.000000035
56883,0.000000036
56884,0.000000035
56885,0.000000036
56886,0.000000034
56887,0.000000036
56888,0.000000035
56889,0.000000036
56890,0.000000035
56891,0.000000036
56892,0.000000035
56893,0.000000037
56894,0.000000036
56895,0.000000036
56896,0.000000036
56897,0.000000037
56898,0.000000034
56899,0.000000035
56900,0.000000035
56901,0.000000036
56902,0.000000036
56903,0.000000036
56904,0.000000035
56905,0.000000035
56906,0.000000036
56907,0.000000035
56908,0.000000035
56909,0.000000036
56910,0.000000036
56911,0.000000035
56912,0.000000035
56913,0.000000035
56914,0.000000035
56915,0.000000036
56916,0.000000036
56917,0.000000036
56918,0.000000035
56919,0.000000036
56920,0.000000036
56921,0.000000035
56922,0.000000036
56923,0.000000036
56924,0.000000035
56925,0.000000038
56926,0.000000036
56927,0.000000036
56928,0.000000035
56929,0.000000034
56930,0.000000036
56931,0.000000035
56932,0.000000036
56933,0.000000036
56934,0.000000103
56935,0.000000035
56936,0.000000037
56937,0.000000036
56938,0.000000035
56939,0.000000036
56940,0.000000035
56941,0.000000035
56942,0.000000035
56943,0.000000036
56944,0.000000035
56945,0.000000035
56946,0.000000036
56947,0.000000034
56948,0.000000037
56949,0.000000035
56950,0.000000036
56951,0.000000036
56952,0.000000036
56953,0.000000035
56954,0.000000036
56955,0.000000035
56956,0.000000035
56957,0.000000036
56958,0.000000036
56959,0.000000035
56960,0.000000035
56961,0.000000036
56962,0.000000035
56963,0.000000035
56964,0.000000036
56965,0.000000035
56966,0.000000035
56967,0.000000035
56968,0.000000035
56969,0.000000036
56970,0.000000035
56971,0.000000036
56972,0.000000036
56973,0.000000035
56974,0.000000036
56975,0.000000034
56976,0.000000036
56977,0.000000035
56978,0.000000035
56979,0.000000035
56980,0.000000035
56981,0.000000035
56982,0.000000036
56983,0.000000035
56984,0.000000035
56985,0.000000036
56986,0.000000037
56987,0.000000036
56988,0.000000036
56989,0.000000036
56990,0.000000037
56991,0.000000036
56992,0.000000035
56993,0.000000035
56994,0.000000036
56995,0.000000036
56996,0.000000035
56997,0.000000034
56998,0.000000035
56999,0.000000035
57000,0.000000035
57001,0.000000035
57002,0.000000035
57003,0.000000036
57004,0.000000036
57005,0.000000037
57006,0.000000036
57007,0.000000035
57008,0.000000035
57009,0.000000035
57010,0.000000035
57011,0.000000034
57012,0.000000035
57013,0.000000035
57014,0.000000036
57015,0.000000036
57016,0.000000036
57017,0.000000036
57018,0.000000035
57019,0.000000035
57020,0.000000035
57021,0.000000036
57022,0.000000037
57023,0.000000036
57024,0.000000035
57025,0.000000036
57026,0.000000034
57027,0.000000035
57028,0.000000037
57029,0.000000036
57030,0.000000035
57031,0.000000035
57032,0.000000035
57033,0.000000035
57034,0.000000036
57035,0.000000037
57036,0.000000036
57037,0.000000037
57038,0.000000035
57039,0.000000036
57040,0.000000037
57041,0.000000036
57042,0.000000035
57043,0.000000035
57044,0.000000035
57045,0.000000035
57046,0.000000037
57047,0.000000037
57048,0.000000035
57049,0.000000037
57050,0.000000036
57051,0.000000035
57052,0.000000036
57053,0.000000035
57054,0.000000036
57055,0.000000036
57056,0.000000035
57057,0.000000036
57058,0.000000036
57059,0.000000035
57060,0.000000035
57061,0.000000035
57062,0.000000035
57063,0.000000036
57064,0.000000036
57065,0.000000036
57066,0.000000035
57067,0.000000036
57068,0.000000035
57069,0.000000035
57070,0.000000036
57071,0.000000036
57072,0.000000035
57073,0.000000034
57074,0.000000036
57075,0.000000036
57076,0.000000036
57077,0.000000036
57078,0.000000037
57079,0.000000035
57080,0.000000034
57081,0.000000036
57082,0.000000036
57083,0.000000036
57084,0.000000037
57085,0.000000036
57086,0.000000036
57087,0.000000034
57088,0.000000036
57089,0.000000036
57090,0.000000035
57091,0.000000036
57092,0.000000036
57093,0.000000035
57094,0.000000035
57095,0.000000035
57096,0.000000035
57097,0.000000036
57098,0.000000035
57099,0.000000036
57100,0.000000036
57101,0.000000036
57102,0.000000034
57103,0.000000036
57104,0.000000036
57105,0.000000037
57106,0.000000036
57107,0.000000034
57108,0.000000035
57109,0.000000035
57110,0.000000035
57111,0.000000036
57112,0.000000036
57113,0.000000035
57114,0.000000035
57115,0.000000036
57116,0.000000037
57117,0.000000036
57118,0.000000036
57119,0.000000036
57120,0.000000036
57121,0.000000035
57122,0.000000036
57123,0.000000035
57124,0.000000036
57125,0.000000035
57126,0.000000036
57127,0.000000036
57128,0.000000034
57129,0.000000035
57130,0.000000035
57131,0.000000036
57132,0.000000036
57133,0.000000035
57134,0.000000036
57135,0.000000034
57136,0.000000036
57137,0.000000034
57138,0.000000036
57139,0.000000038
57140,0.000000035
57141,0.000000036
57142,0.000000035
57143,0.000000036
57144,0.000000035
57145,0.000000036
57146,0.000000036
57147,0.000000036
57148,0.000000036
57149,0.000000035
57150,0.000000035
57151,0.000000035
57152,0.000000035
57153,0.000000035
57154,0.000000036
57155,0.000000035
57156,0.000000037
57157,0.000000034
57158,0.000000035
57159,0.000000035
57160,0.000000036
57161,0.000000035
57162,0.000000036
57163,0.000000035
57164,0.000000035
57165,0.000000035
57166,0.000000035
57167,0.000000035
57168,0.000000036
57169,0.000000033
57170,0.000000036
57171,0.000000035
57172,0.000000036
57173,0.000000034
57174,0.000000035
57175,0.000000036
57176,0.000000035
57177,0.000000035
57178,0.000000035
57179,0.000000037
